"row_id","query","mapping","targets_per_query","is_multi_target","entity","predefined_type","contains_npk","contains_precast","contains_insitu","contains_ortbeton","contains_fertigteil"
"5369","IfcPile DRIVEN Beton C25/30 400 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5370","IfcPile DRIVEN Beton C25/30 500","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5371","IfcPile DRIVEN Beton C25/30 500 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5372","IfcPile DRIVEN Beton C25/30 600","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5373","IfcPile DRIVEN Beton C25/30 600 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5374","IfcPile DRIVEN Beton C25/30 700","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5375","IfcPile DRIVEN Beton C25/30 700 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5376","IfcPile DRIVEN Beton C25/30 800","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5377","IfcPile DRIVEN Beton C25/30 800 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5378","IfcPile DRIVEN Beton C25/30 900","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5379","IfcPile DRIVEN Beton C25/30 900 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5380","IfcPile DRIVEN Beton C25/30 1000","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5381","IfcPile DRIVEN Beton C25/30 1000 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5382","IfcPile DRIVEN Beton C30/37 100","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5383","IfcPile DRIVEN Beton C30/37 100 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5384","IfcPile DRIVEN Beton C30/37 200","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5385","IfcPile DRIVEN Beton C30/37 200 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5386","IfcPile DRIVEN Beton C30/37 300","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5387","IfcPile DRIVEN Beton C30/37 300 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5388","IfcPile DRIVEN Beton C30/37 400","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5389","IfcPile DRIVEN Beton C30/37 400 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5390","IfcPile DRIVEN Beton C30/37 500","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5391","IfcPile DRIVEN Beton C30/37 500 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5392","IfcPile DRIVEN Beton C30/37 600","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5393","IfcPile DRIVEN Beton C30/37 600 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5394","IfcPile DRIVEN Beton C30/37 700","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5395","IfcPile DRIVEN Beton C30/37 700 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5396","IfcPile DRIVEN Beton C30/37 800","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5397","IfcPile DRIVEN Beton C30/37 800 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5398","IfcPile DRIVEN Beton C30/37 900","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5399","IfcPile DRIVEN Beton C30/37 900 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5400","IfcPile DRIVEN Beton C30/37 1000","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5401","IfcPile DRIVEN Beton C30/37 1000 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5402","IfcPile DRIVEN Beton C35/45 100","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5403","IfcPile DRIVEN Beton C35/45 100 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5404","IfcPile DRIVEN Beton C35/45 200","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5405","IfcPile DRIVEN Beton C35/45 200 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5406","IfcPile DRIVEN Beton C35/45 300","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5407","IfcPile DRIVEN Beton C35/45 300 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5408","IfcPile DRIVEN Beton C35/45 400","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5409","IfcPile DRIVEN Beton C35/45 400 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5410","IfcPile DRIVEN Beton C35/45 500","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5411","IfcPile DRIVEN Beton C35/45 500 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5412","IfcPile DRIVEN Beton C35/45 600","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5413","IfcPile DRIVEN Beton C35/45 600 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5414","IfcPile DRIVEN Beton C35/45 700","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5415","IfcPile DRIVEN Beton C35/45 700 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5416","IfcPile DRIVEN Beton C35/45 800","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5417","IfcPile DRIVEN Beton C35/45 800 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5418","IfcPile DRIVEN Beton C35/45 900","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5419","IfcPile DRIVEN Beton C35/45 900 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5420","IfcPile DRIVEN Beton C35/45 1000","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5421","IfcPile DRIVEN Beton C35/45 1000 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5422","IfcPile DRIVEN Beton C40/50 100","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5423","IfcPile DRIVEN Beton C40/50 100 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5424","IfcPile DRIVEN Beton C40/50 200","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5425","IfcPile DRIVEN Beton C40/50 200 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5426","IfcPile DRIVEN Beton C40/50 300","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5427","IfcPile DRIVEN Beton C40/50 300 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5428","IfcPile DRIVEN Beton C40/50 400","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5429","IfcPile DRIVEN Beton C40/50 400 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5430","IfcPile DRIVEN Beton C40/50 500","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5431","IfcPile DRIVEN Beton C40/50 500 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5432","IfcPile DRIVEN Beton C40/50 600","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5433","IfcPile DRIVEN Beton C40/50 600 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5434","IfcPile DRIVEN Beton C40/50 700","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5435","IfcPile DRIVEN Beton C40/50 700 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5436","IfcPile DRIVEN Beton C40/50 800","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5437","IfcPile DRIVEN Beton C40/50 800 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5438","IfcPile DRIVEN Beton C40/50 900","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5439","IfcPile DRIVEN Beton C40/50 900 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5440","IfcPile DRIVEN Beton C40/50 1000","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5441","IfcPile DRIVEN Beton C40/50 1000 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5442","IfcPile DRIVEN Beton NPK D 100","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","True","False","False","False","False"
"5443","IfcPile DRIVEN Beton NPK D 200","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","True","False","False","False","False"
"5444","IfcPile DRIVEN Beton NPK D 300","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","True","False","False","False","False"
"5445","IfcPile DRIVEN Beton NPK D 400","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","True","False","False","False","False"
"5446","IfcPile DRIVEN Beton NPK D 600","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","True","False","False","False","False"
"5447","IfcPile DRIVEN Beton NPK D 700","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","True","False","False","False","False"
"5448","IfcPile DRIVEN Beton NPK D 800","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","True","False","False","False","False"
"5449","IfcPile DRIVEN Beton NPK D 900","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","True","False","False","False","False"
"5450","IfcPile DRIVEN Beton NPK D C20/25 800 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","True","False","False","False","True"
"5451","IfcPile DRIVEN Beton NPK D C25/30 100 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","True","False","False","False","True"
"5452","IfcPile DRIVEN Beton NPK D C25/30 200 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","True","False","False","False","True"
"5453","IfcPile DRIVEN Beton NPK D C25/30 400 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","True","True","False","False","False"
"5454","IfcPile DRIVEN Beton NPK D C25/30 700 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","True","True","False","False","False"
"5455","IfcPile DRIVEN Beton NPK D C25/30 900 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","True","False","False","False","True"
"5456","IfcPile DRIVEN Beton NPK D C30/37 200 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","True","False","False","False","True"
"5457","IfcPile DRIVEN Beton NPK D C30/37 800 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","True","True","False","False","False"
"5458","IfcPile DRIVEN Beton NPK D C30/37 900 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","True","False","False","False","True"
"5459","IfcPile DRIVEN Beton NPK D C35/45 100 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","True","True","False","False","False"
"5460","IfcPile DRIVEN Beton NPK D C35/45 300 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","True","False","False","False","True"
"5461","IfcPile DRIVEN Beton NPK D C35/45 400 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","True","False","False","False","True"
"5462","IfcPile DRIVEN Beton NPK D C35/45 600 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","True","False","False","False","True"
"5463","IfcPile DRIVEN Beton NPK D C35/45 700 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","True","False","False","False","True"
"5464","IfcPile DRIVEN Beton NPK D C35/45 800 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","True","True","False","False","False"
"5465","IfcPile DRIVEN Beton NPK D C40/50 900 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","True","False","False","False","True"
"5466","IfcPile DRIVEN Beton NPK E 100","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","True","False","False","False","False"
"5467","IfcPile DRIVEN Beton NPK E 400","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","True","False","False","False","False"
"5468","IfcPile DRIVEN Beton NPK E 600","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","True","False","False","False","False"
"5469","IfcPile DRIVEN Beton NPK E 700","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","True","False","False","False","False"
"5470","IfcPile DRIVEN Beton NPK E 800","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","True","False","False","False","False"
"5471","IfcPile DRIVEN Beton NPK E 900","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","True","False","False","False","False"
"5472","IfcPile DRIVEN Beton NPK E C20/25 100 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","True","False","False","False","True"
"5473","IfcPile DRIVEN Beton NPK E C20/25 400 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","True","True","False","False","False"
"5474","IfcPile DRIVEN Beton NPK E C20/25 600 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","True","True","False","False","False"
