"row_id","entity","target"
"6176","IfcPile","Tiefgründung Ortbetonbohrpfahl 900"
"6176","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6177","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6178","IfcPile","Tiefbaubeton"
"6178","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6179","IfcPile","Bohrpfahlbeton"
"6179","IfcPile","Tiefgründung Ortbetonbohrpfahl 900"
"6179","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6180","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6181","IfcPile","Tiefbaubeton"
"6181","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6182","IfcPile","Bohrpfahlbeton"
"6182","IfcPile","Tiefgründung Ortbetonbohrpfahl 1200"
"6182","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6183","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6184","IfcPile","Tiefbaubeton"
"6184","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6185","IfcPile","Bohrpfahlbeton"
"6185","IfcPile","Tiefgründung Mikrobohrpfahl"
"6185","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6186","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6187","IfcPile","Tiefbaubeton"
"6187","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6188","IfcPile","Bohrpfahlbeton"
"6188","IfcPile","Tiefgründung Mikrobohrpfahl"
"6188","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6189","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6190","IfcPile","Tiefbaubeton"
"6190","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6191","IfcPile","Bohrpfahlbeton"
"6191","IfcPile","Tiefgründung Mikrobohrpfahl"
"6191","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6192","IfcPile","Tiefbaubeton"
"6192","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6193","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6194","IfcPile","Bohrpfahlbeton"
"6194","IfcPile","Tiefgründung Ortbetonbohrpfahl 700"
"6194","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6195","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6196","IfcPile","Tiefbaubeton"
"6196","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6197","IfcPile","Bohrpfahlbeton"
"6197","IfcPile","Tiefgründung Ortbetonbohrpfahl 700"
"6197","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6198","IfcPile","Tiefbaubeton"
"6198","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6199","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6200","IfcPile","Bohrpfahlbeton"
"6200","IfcPile","Tiefgründung Ortbetonbohrpfahl 700"
"6200","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6201","IfcPile","Tiefbaubeton"
"6201","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6202","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6203","IfcPile","Bohrpfahlbeton"
"6203","IfcPile","Tiefgründung Ortbetonbohrpfahl 700"
"6203","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6204","IfcPile","Tiefbaubeton"
"6204","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6205","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6206","IfcPile","Bohrpfahlbeton"
"6206","IfcPile","Tiefgründung Ortbetonbohrpfahl 900"
"6206","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6207","IfcPile","Tiefbaubeton"
"6207","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6208","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6209","IfcPile","Bohrpfahlbeton"
"6209","IfcPile","Tiefgründung Ortbetonbohrpfahl 900"
"6209","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6210","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6211","IfcPile","Tiefbaubeton"
"6211","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6212","IfcPile","Bohrpfahlbeton"
"6212","IfcPile","Tiefgründung Ortbetonbohrpfahl 1200"
"6212","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6213","IfcPile","Tiefbaubeton"
"6213","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6214","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6215","IfcPile","Bohrpfahlbeton"
"6215","IfcPile","Tiefgründung Mikrobohrpfahl"
"6215","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6216","IfcPile","Tiefbaubeton"
"6216","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6217","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6218","IfcPile","Bohrpfahlbeton"
"6218","IfcPile","Tiefgründung Mikrobohrpfahl"
"6218","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6219","IfcPile","Tiefbaubeton"
"6219","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6220","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6221","IfcPile","Bohrpfahlbeton"
"6221","IfcPile","Tiefgründung Mikrobohrpfahl"
"6221","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6222","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6223","IfcPile","Tiefbaubeton"
"6223","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6224","IfcPile","Bohrpfahlbeton"
"6224","IfcPile","Tiefgründung Ortbetonbohrpfahl 700"
"6224","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6225","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6226","IfcPile","Tiefbaubeton"
"6226","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6227","IfcPile","Bohrpfahlbeton"
"6227","IfcPile","Tiefgründung Ortbetonbohrpfahl 700"
"6227","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6228","IfcPile","Tiefbaubeton"
"6228","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6229","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6230","IfcPile","Bohrpfahlbeton"
"6230","IfcPile","Tiefgründung Ortbetonbohrpfahl 700"
"6230","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6231","IfcPile","Tiefbaubeton"
"6231","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6232","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6233","IfcPile","Bohrpfahlbeton"
"6233","IfcPile","Tiefgründung Ortbetonbohrpfahl 700"
"6233","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6234","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6235","IfcPile","Tiefbaubeton"
"6235","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6236","IfcPile","Bohrpfahlbeton"
"6236","IfcPile","Tiefgründung Ortbetonbohrpfahl 900"
"6236","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6237","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6238","IfcPile","Tiefbaubeton"
"6238","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6239","IfcPile","Bohrpfahlbeton"
"6239","IfcPile","Tiefgründung Ortbetonbohrpfahl 900"
"6239","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6240","IfcPile","Tiefbaubeton"
"6240","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6241","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6242","IfcPile","Bohrpfahlbeton"
"6242","IfcPile","Tiefgründung Ortbetonbohrpfahl 1200"
"6242","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6243","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6244","IfcPile","Tiefbaubeton"
"6244","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6245","IfcPile","Bohrpfahlbeton"
"6245","IfcPile","Tiefgründung Mikrobohrpfahl"
"6245","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6246","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6247","IfcPile","Tiefbaubeton"
"6247","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6248","IfcPile","Bohrpfahlbeton"
"6248","IfcPile","Tiefgründung Mikrobohrpfahl"
"6248","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6249","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6250","IfcPile","Tiefbaubeton"
"6250","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6251","IfcPile","Bohrpfahlbeton"
"6251","IfcPile","Tiefgründung Mikrobohrpfahl"
"6251","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6252","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6253","IfcPile","Tiefbaubeton"
"6253","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6254","IfcPile","Bohrpfahlbeton"
"6254","IfcPile","Tiefgründung Ortbetonbohrpfahl 700"
"6254","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6255","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6256","IfcPile","Tiefbaubeton"
"6256","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6257","IfcPile","Bohrpfahlbeton"
"6257","IfcPile","Tiefgründung Ortbetonbohrpfahl 700"
"6257","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6258","IfcPile","Tiefbaubeton"
"6258","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6259","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6260","IfcPile","Bohrpfahlbeton"
"6260","IfcPile","Tiefgründung Ortbetonbohrpfahl 700"
"6260","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6261","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6262","IfcPile","Tiefbaubeton"
"6262","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6263","IfcPile","Bohrpfahlbeton"
"6263","IfcPile","Tiefgründung Ortbetonbohrpfahl 700"
"6263","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6264","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6265","IfcPile","Tiefbaubeton"
"6265","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6266","IfcPile","Bohrpfahlbeton"
"6266","IfcPile","Tiefgründung Ortbetonbohrpfahl 900"
"6266","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6267","IfcPile","Tiefbaubeton"
"6267","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6268","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6269","IfcPile","Bohrpfahlbeton"
"6269","IfcPile","Tiefgründung Ortbetonbohrpfahl 900"
"6269","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6270","IfcPile","Tiefbaubeton"
"6270","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6271","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6272","IfcPile","Bohrpfahlbeton"
"6272","IfcPile","Tiefgründung Ortbetonbohrpfahl 1200"
"6272","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6273","IfcPile","Tiefbaubeton"
"6273","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6274","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6275","IfcPile","Tiefbaubeton"
"6275","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6276","IfcPile","Tiefbaubeton"
"6276","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6277","IfcPile","Tiefbaubeton"
"6277","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6278","IfcPile","Tiefbaubeton"
"6278","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6279","IfcPile","Tiefbaubeton"
"6279","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6280","IfcPile","Tiefbaubeton"
"6280","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6281","IfcPile","Tiefbaubeton"
"6281","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6282","IfcPile","Tiefbaubeton"
"6282","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6283","IfcPile","Tiefbaubeton"
"6283","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6284","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6285","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6286","IfcPile","Tiefbaubeton"
"6286","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6287","IfcPile","Tiefbaubeton"
"6287","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6288","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6289","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6290","IfcPile","Tiefbaubeton"
"6290","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6291","IfcPile","Tiefbaubeton"
"6291","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6292","IfcPile","Tiefbaubeton"
"6292","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6293","IfcPile","Tiefbaubeton"
"6293","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6294","IfcPile","Tiefbaubeton"
"6294","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6295","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6296","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6297","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6298","IfcPile","Tiefbaubeton"
"6298","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6299","IfcPile","Tiefbaubeton"
"6299","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6300","IfcPile","Tiefbaubeton"
"6300","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6301","IfcPile","Tiefbaubeton"
"6301","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6302","IfcPile","Tiefbaubeton"
"6302","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6303","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6304","IfcPile","Tiefbaubeton"
"6304","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6305","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6306","IfcPile","Tiefbaubeton"
"6306","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6307","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6308","IfcPile","Tiefbaubeton"
"6308","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6309","IfcPile","Tiefbaubeton"
"6309","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6310","IfcPile","Tiefbaubeton"
"6310","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6311","IfcPile","Tiefbaubeton"
"6311","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6312","IfcPile","Tiefbaubeton"
"6312","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6313","IfcPile","Tiefbaubeton"
"6313","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6314","IfcPile","Tiefbaubeton"
"6314","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6315","IfcPile","Tiefbaubeton"
"6315","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6316","IfcPile","Tiefbaubeton"
"6316","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6317","IfcPile","Tiefbaubeton"
"6317","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6318","IfcPile","Tiefbaubeton"
"6318","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6319","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6320","IfcPile","Tiefbaubeton"
"6320","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6321","IfcPile","Tiefbaubeton"
"6321","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6322","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6323","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6324","IfcPile","Tiefbaubeton"
"6324","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6325","IfcPile","Tiefbaubeton"
"6325","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6326","IfcPile","Tiefbaubeton"
"6326","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6327","IfcPile","Tiefbaubeton"
"6327","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6328","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6329","IfcPile","Tiefbaubeton"
"6329","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6330","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6331","IfcPile","Tiefbaubeton"
"6331","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6332","IfcPile","Tiefbaubeton"
"6332","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6333","IfcPile","Tiefbaubeton"
"6333","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6334","IfcPile","Tiefbaubeton"
"6334","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6335","IfcPile","Tiefbaubeton"
"6335","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6336","IfcPile","Tiefbaubeton"
"6336","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6337","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6338","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6339","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6340","IfcPile","Tiefbaubeton"
"6340","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6341","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6342","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6343","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6344","IfcPile","Tiefbaubeton"
"6344","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6345","IfcPile","Tiefbaubeton"
"6345","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6346","IfcPile","Tiefbaubeton"
"6346","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6347","IfcPile","Tiefbaubeton"
"6347","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6348","IfcPile","Tiefbaubeton"
"6348","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6349","IfcPile","Tiefbaubeton"
"6349","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6350","IfcPile","Tiefbaubeton"
"6350","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6351","IfcPile","Tiefbaubeton"
"6351","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6352","IfcPile","Tiefbaubeton"
"6352","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6353","IfcPile","Tiefbaubeton"
"6353","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6354","IfcPile","Tiefbaubeton"
"6354","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6355","IfcPile","Tiefbaubeton"
"6355","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6356","IfcPile","Tiefbaubeton"
"6356","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6357","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6358","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6359","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6360","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6361","IfcPile","Tiefbaubeton"
"6361","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6362","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6363","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6364","IfcPile","Tiefbaubeton"
"6364","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6365","IfcPile","Tiefbaubeton"
"6365","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6366","IfcPile","Tiefbaubeton"
"6366","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6367","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6368","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6369","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6370","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6371","IfcPile","Tiefbaubeton"
"6371","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6372","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6373","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6374","IfcPile","Tiefbaubeton"
"6374","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6375","IfcPile","Tiefbaubeton"
"6375","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6376","IfcPile","Tiefbaubeton"
"6376","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6377","IfcPile","Tiefbaubeton"
"6377","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6378","IfcPile","Tiefbaubeton"
"6378","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6379","IfcPile","Tiefbaubeton"
"6379","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6380","IfcPile","Tiefbaubeton"
"6380","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6381","IfcPile","Tiefbaubeton"
"6381","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6382","IfcPile","Tiefbaubeton"
"6382","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6383","IfcPile","Tiefbaubeton"
"6383","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6384","IfcPile","Tiefbaubeton"
"6384","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6385","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6386","IfcPile","Tiefbaubeton"
"6386","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6387","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6388","IfcPile","Tiefbaubeton"
"6388","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6389","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6390","IfcPile","Tiefbaubeton"
"6390","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6391","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6392","IfcPile","Tiefbaubeton"
"6392","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6393","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6394","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6395","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6396","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6397","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6398","IfcPile","Tiefbaubeton"
"6398","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6399","IfcPile","Tiefbaubeton"
"6399","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6400","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6401","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6402","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6403","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6404","IfcPile","Tiefbaubeton"
"6404","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 660/580"
"6405","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6406","IfcPile","Tiefbaubeton"
"6406","IfcPile","Tiefgründung Ortbetonverdrängungspfahl 560/480"
"6407","IfcPile","Tiefgründung Vorgefertigter Betonpfahl"
"6408","IfcPile","Tiefbaubeton"
