model,pipeline_variant,cross_encoder_model,query_id,query,relevant_input,relevant_resolved,relevant_count,predicted_top1,predicted_top1_score,expected_rank,top1_correct,hit@1,hit@10,hit@20,hit@30,hit@50,mrr@10,ndcg@10,map@10,recall@10,top10_materials,top10_scores
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,177,IfcRailing Aluminium,Aluminiumblech blank,Aluminiumblech blank,1,Aluminiumprofil blank,0.805773,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Aluminiumprofil blank | Aluminiumblech blank | Kupferblech blank | Stahlprofil blank | Plexiglas PMMA Acrylglas | Messing-/Baubronzeblech | Polyester UP glasfaserverstärkt | Kraftpapier | Polyamid PA glasfaserverstärkt | Acrylnitril-Butadien-Styrol ABS,0.805773 | 0.748769 | 0.476069 | 0.459976 | 0.414991 | 0.399947 | 0.385739 | 0.378972 | 0.378599 | 0.367262
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,178,IfcRailing Holz,Konstruktionsvollholz | Massivholz Buche Eiche kammergetrocknet gehobelt | Massivholz Buche Eiche kammergetrocknet rau | Massivholz Buche Eiche luftgetrocknet rau | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet rau,Konstruktionsvollholz | Massivholz Buche Eiche kammergetrocknet gehobelt | Massivholz Buche Eiche kammergetrocknet rau | Massivholz Buche Eiche luftgetrocknet rau | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet rau,7,Furniersperrholz,0.713886,5,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.200000,0.544792,0.373923,0.857143,Furniersperrholz | Brettsperrholz | Balkenschichtholz | Brettschichtholz | Konstruktionsvollholz | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet rau | Massivholz Buche Eiche luftgetrocknet rau | Massivholz Buche Eiche kammergetrocknet gehobelt,0.713886 | 0.713778 | 0.712015 | 0.669807 | 0.646821 | 0.584652 | 0.575362 | 0.572250 | 0.560716 | 0.551747
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,179,IfcRailing Stahl,Stahlblech verzinkt | Stahlprofil blank | Stahlblech blank,Stahlblech verzinkt | Stahlprofil blank | Stahlblech blank,3,Stahlblech blank,0.686864,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Stahlblech blank | Stahlprofil blank | Stahlblech verzinkt | Gusseisen | Armierungsstahl | Baugrubensicherung Rühlwand auskragend | Baugrubensicherung Spundwand auskragend | Baugrubensicherung Rühlwand verankert | Baugrubensicherung Nagelwand | Baugrubensicherung Rühlwand gespriesst,0.686864 | 0.685861 | 0.664670 | 0.522929 | 0.438605 | 0.421875 | 0.408285 | 0.389879 | 0.379405 | 0.373759
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,180,IfcRailing Aluminium,Aluminiumblech blank,Aluminiumblech blank,1,Aluminiumprofil blank,0.805773,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Aluminiumprofil blank | Aluminiumblech blank | Kupferblech blank | Stahlprofil blank | Plexiglas PMMA Acrylglas | Messing-/Baubronzeblech | Polyester UP glasfaserverstärkt | Kraftpapier | Polyamid PA glasfaserverstärkt | Acrylnitril-Butadien-Styrol ABS,0.805773 | 0.748769 | 0.476069 | 0.459976 | 0.414991 | 0.399946 | 0.385739 | 0.378972 | 0.378599 | 0.367262
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,181,IfcRailing Holz,Konstruktionsvollholz | Massivholz Buche Eiche kammergetrocknet gehobelt | Massivholz Buche Eiche kammergetrocknet rau | Massivholz Buche Eiche luftgetrocknet rau | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet rau,Konstruktionsvollholz | Massivholz Buche Eiche kammergetrocknet gehobelt | Massivholz Buche Eiche kammergetrocknet rau | Massivholz Buche Eiche luftgetrocknet rau | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet rau,7,Furniersperrholz,0.713886,5,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.200000,0.544792,0.373923,0.857143,Furniersperrholz | Brettsperrholz | Balkenschichtholz | Brettschichtholz | Konstruktionsvollholz | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet rau | Massivholz Buche Eiche luftgetrocknet rau | Massivholz Buche Eiche kammergetrocknet gehobelt,0.713886 | 0.713778 | 0.712015 | 0.669807 | 0.646821 | 0.584652 | 0.575362 | 0.572250 | 0.560716 | 0.551747
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,182,IfcRamp Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.689348,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Glasfaserbeton | Bohrpfahlbeton | Hartbeton zweischichtig | Hartbeton einschichtig | Magerbeton | 2K-Fliessbelag Epoxidharz | Betonfertigteil normalfest | Betonfertigteil hochfest | Betonziegel,0.689348 | 0.603117 | 0.544701 | 0.543506 | 0.540245 | 0.502999 | 0.398158 | 0.379302 | 0.345013 | 0.334416
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,183,IfcRamp Stahlbeton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.700638,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Bohrpfahlbeton | Magerbeton | 2K-Fliessbelag Epoxidharz | Betonfertigteil normalfest | Baukleber Einbettmörtel mineralisch | Tiefgründung Mikrobohrpfahl,0.700638 | 0.642190 | 0.584621 | 0.577251 | 0.562216 | 0.536423 | 0.381296 | 0.323268 | 0.318818 | 0.311725
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,184,IfcRamp Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.689348,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Glasfaserbeton | Bohrpfahlbeton | Hartbeton zweischichtig | Hartbeton einschichtig | Magerbeton | 2K-Fliessbelag Epoxidharz | Betonfertigteil normalfest | Betonfertigteil hochfest | Betonziegel,0.689348 | 0.603117 | 0.544701 | 0.543506 | 0.540245 | 0.502999 | 0.398158 | 0.379302 | 0.345013 | 0.334416
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,185,IfcRamp Stahlbeton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.700638,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Bohrpfahlbeton | Magerbeton | 2K-Fliessbelag Epoxidharz | Betonfertigteil normalfest | Baukleber Einbettmörtel mineralisch | Tiefgründung Mikrobohrpfahl,0.700638 | 0.642190 | 0.584621 | 0.577251 | 0.562216 | 0.536423 | 0.381296 | 0.323268 | 0.318818 | 0.311725
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,186,IfcRamp Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.689348,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Glasfaserbeton | Bohrpfahlbeton | Hartbeton zweischichtig | Hartbeton einschichtig | Magerbeton | 2K-Fliessbelag Epoxidharz | Betonfertigteil normalfest | Betonfertigteil hochfest | Betonziegel,0.689348 | 0.603117 | 0.544701 | 0.543506 | 0.540245 | 0.502999 | 0.398158 | 0.379302 | 0.345013 | 0.334416
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,187,IfcRamp Stahlbeton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.700638,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Bohrpfahlbeton | Magerbeton | 2K-Fliessbelag Epoxidharz | Betonfertigteil normalfest | Baukleber Einbettmörtel mineralisch | Tiefgründung Mikrobohrpfahl,0.700638 | 0.642190 | 0.584621 | 0.577251 | 0.562216 | 0.536423 | 0.381296 | 0.323268 | 0.318818 | 0.311725
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,188,IfcRamp Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.689348,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Glasfaserbeton | Bohrpfahlbeton | Hartbeton zweischichtig | Hartbeton einschichtig | Magerbeton | 2K-Fliessbelag Epoxidharz | Betonfertigteil normalfest | Betonfertigteil hochfest | Betonziegel,0.689348 | 0.603117 | 0.544701 | 0.543506 | 0.540245 | 0.502999 | 0.398158 | 0.379302 | 0.345013 | 0.334416
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,189,IfcRamp Stahlbeton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.700638,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Bohrpfahlbeton | Magerbeton | 2K-Fliessbelag Epoxidharz | Betonfertigteil normalfest | Baukleber Einbettmörtel mineralisch | Tiefgründung Mikrobohrpfahl,0.700638 | 0.642190 | 0.584621 | 0.577251 | 0.562216 | 0.536423 | 0.381296 | 0.323268 | 0.318818 | 0.311725
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,190,IfcRamp Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.689348,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Glasfaserbeton | Bohrpfahlbeton | Hartbeton zweischichtig | Hartbeton einschichtig | Magerbeton | 2K-Fliessbelag Epoxidharz | Betonfertigteil normalfest | Betonfertigteil hochfest | Betonziegel,0.689348 | 0.603117 | 0.544701 | 0.543506 | 0.540245 | 0.502999 | 0.398158 | 0.379302 | 0.345013 | 0.334416
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,191,IfcRamp Stahlbeton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.700638,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Bohrpfahlbeton | Magerbeton | 2K-Fliessbelag Epoxidharz | Betonfertigteil normalfest | Baukleber Einbettmörtel mineralisch | Tiefgründung Mikrobohrpfahl,0.700638 | 0.642190 | 0.584621 | 0.577251 | 0.562216 | 0.536423 | 0.381296 | 0.323268 | 0.318818 | 0.311725
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,192,IfcRamp Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.689348,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Glasfaserbeton | Bohrpfahlbeton | Hartbeton zweischichtig | Hartbeton einschichtig | Magerbeton | 2K-Fliessbelag Epoxidharz | Betonfertigteil normalfest | Betonfertigteil hochfest | Betonziegel,0.689348 | 0.603117 | 0.544701 | 0.543506 | 0.540245 | 0.502999 | 0.398158 | 0.379302 | 0.345013 | 0.334416
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,193,IfcRamp Stahlbeton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.700638,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Bohrpfahlbeton | Magerbeton | 2K-Fliessbelag Epoxidharz | Betonfertigteil normalfest | Baukleber Einbettmörtel mineralisch | Tiefgründung Mikrobohrpfahl,0.700638 | 0.642190 | 0.584621 | 0.577251 | 0.562216 | 0.536423 | 0.381296 | 0.323268 | 0.318818 | 0.311725
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,194,IfcTendon Stahl,Armierungsstahl,Armierungsstahl,1,Stahlblech verzinkt,0.686236,4,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.250000,0.430677,0.250000,1.000000,Stahlblech verzinkt | Stahlblech blank | Stahlprofil blank | Armierungsstahl | Chromstahlblech blank | Gusseisen | Chromnickelstahlblech blank | Chromstahlblech verzinnt | Chromnickelstahlblech verzinnt | Baugrubensicherung Spundwand auskragend,0.686236 | 0.671313 | 0.616548 | 0.569717 | 0.416885 | 0.393565 | 0.387432 | 0.386803 | 0.358718 | 0.352592
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,195,IfcTendon Vergütungsstahl,Armierungsstahl,Armierungsstahl,1,Armierungsstahl,0.742538,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Armierungsstahl | Chromstahlblech verzinnt | Chromstahlblech blank | Chromnickelstahlblech verzinnt | Chromnickelstahlblech blank | Messing-/Baubronzeblech | Blei | Stahlblech verzinkt | Gussasphalt | Kupferblech blank,0.742538 | 0.536983 | 0.517744 | 0.486409 | 0.473393 | 0.361282 | 0.344385 | 0.333871 | 0.330460 | 0.288512
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,196,IfcTendon Stahl mit Korrosionsschutz,Armierungsstahl,Armierungsstahl,1,Stahlblech verzinkt,0.611979,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Stahlblech verzinkt | Armierungsstahl | Stahlblech blank | Stahlprofil blank | Chromstahlblech verzinnt | Chromstahlblech blank | Chromnickelstahlblech blank | Chromnickelstahlblech verzinnt | Messing-/Baubronzeblech | Baugrubensicherung Spundwand auskragend,0.611979 | 0.578682 | 0.548030 | 0.510038 | 0.482049 | 0.479785 | 0.476420 | 0.475783 | 0.423459 | 0.380330
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,197,IfcTendon Vergütungsstahl beschichtet,Armierungsstahl,Armierungsstahl,1,Armierungsstahl,0.710605,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Armierungsstahl | Chromstahlblech verzinnt | Chromnickelstahlblech verzinnt | Chromstahlblech blank | Chromnickelstahlblech blank | Messing-/Baubronzeblech | Blei | Stahlblech verzinkt | Kupferblech blank | Gussasphalt,0.710605 | 0.630651 | 0.589048 | 0.578761 | 0.539043 | 0.410458 | 0.376700 | 0.367856 | 0.344172 | 0.326808
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,198,IfcTendon Litze,Armierungsstahl,Armierungsstahl,1,Messing-/Baubronzeblech,0.418798,13,False,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Messing-/Baubronzeblech | Chromstahlblech verzinnt | Chromnickelstahlblech verzinnt | Phenolharz PF | Heissbitumen | Chromnickelstahlblech blank | Chromstahlblech blank | Blei | Betonziegel | 2-Komponenten Klebstoff,0.418798 | 0.402292 | 0.395938 | 0.350429 | 0.344642 | 0.342254 | 0.338073 | 0.334687 | 0.321887 | 0.316575
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,199,IfcTendon Spannstahl,Armierungsstahl,Armierungsstahl,1,Armierungsstahl,0.709936,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Armierungsstahl | Chromstahlblech verzinnt | Chromstahlblech blank | Chromnickelstahlblech verzinnt | Chromnickelstahlblech blank | Stahlblech verzinkt | Gussasphalt | Messing-/Baubronzeblech | Gusseisen | Blei,0.709936 | 0.572418 | 0.549650 | 0.522691 | 0.508526 | 0.405294 | 0.387809 | 0.355752 | 0.339392 | 0.332881
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,200,IfcTendon Draht,Armierungsstahl,Armierungsstahl,1,Armierungsstahl,0.382172,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Armierungsstahl | Chromstahlblech verzinnt | 2-Komponenten Klebstoff | Stahlblech verzinkt | Chromnickelstahlblech verzinnt | Chromstahlblech blank | Dichtungsbahn bituminös | Chromnickelstahlblech blank | Betonziegel | Aluminiumprofil blank,0.382172 | 0.368637 | 0.367871 | 0.358813 | 0.350221 | 0.336425 | 0.331914 | 0.324992 | 0.323620 | 0.312910
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,201,IfcTendon Spannstahl,Armierungsstahl,Armierungsstahl,1,Armierungsstahl,0.709936,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Armierungsstahl | Chromstahlblech verzinnt | Chromstahlblech blank | Chromnickelstahlblech verzinnt | Chromnickelstahlblech blank | Stahlblech verzinkt | Gussasphalt | Messing-/Baubronzeblech | Gusseisen | Blei,0.709936 | 0.572418 | 0.549650 | 0.522691 | 0.508526 | 0.405294 | 0.387809 | 0.355752 | 0.339392 | 0.332881
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,202,IfcTendonConduit Stahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Stahlblech blank,0.645624,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Stahlblech blank | Stahlprofil blank | Stahlblech verzinkt | Armierungsstahl | Baugrubensicherung Spundwand auskragend | Baugrubensicherung Rühlwand auskragend | Gusseisen | Baugrubensicherung Spundwand verankert | Baugrubensicherung Rühlwand verankert | Baugrubensicherung Spundwand gespriesst,0.645624 | 0.633563 | 0.619055 | 0.468674 | 0.379782 | 0.370992 | 0.367958 | 0.354713 | 0.350785 | 0.346390
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,203,IfcTendonConduit Vergütungsstahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Armierungsstahl,0.659740,8,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.125000,0.283693,0.108333,0.666667,Armierungsstahl | Chromstahlblech verzinnt | Chromstahlblech blank | Chromnickelstahlblech verzinnt | Chromnickelstahlblech blank | Messing-/Baubronzeblech | Gussasphalt | Stahlblech verzinkt | Blei | Stahlprofil blank,0.659740 | 0.471708 | 0.459750 | 0.424664 | 0.419496 | 0.337066 | 0.326894 | 0.313367 | 0.304396 | 0.298735
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,204,IfcTendonConduit Kunststoff,Polyethylen PE | Polypropylen PP | Polycarbonat PC | Polyvinylchlorid PVC | Polyamid PA glasfaserverstärkt | Polyester UP glasfaserverstärkt,Polyethylen PE | Polypropylen PP | Polycarbonat PC | Polyvinylchlorid PVC | Polyamid PA glasfaserverstärkt | Polyester UP glasfaserverstärkt,6,Polyvinylchlorid PVC,0.741386,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.698058,0.500000,0.666667,Polyvinylchlorid PVC | Polypropylen PP | Polystyrol extrudiert XPS | Dichtungsbahn Polyolefin FPO | Polycarbonat PC | Polystyrol expandiert EPS | Polystyrol PS | Polyethylenfolie PE | Acrylnitril-Butadien-Styrol ABS | Polyamid PA glasfaserverstärkt,0.741386 | 0.737028 | 0.694829 | 0.687426 | 0.684299 | 0.665135 | 0.646275 | 0.632636 | 0.623089 | 0.622341
