model,query,expected_material_input,expected_material_resolved,predicted_top1,predicted_top1_score,expected_rank,expected_score,top1_correct,top5_correct,topk_materials,topk_scores
google/embeddinggemma-300m,IfcReinforcingBar Bügel B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Schlitzwand 800,0.480430,28,0.376121,False,False,Baugrubensicherung Schlitzwand 800 | Bohrpfahlbeton | Baugrubensicherung Schlitzwand 400 | Gusseisen | Tiefbaubeton,0.480430 | 0.463321 | 0.439834 | 0.432892 | 0.426313
sentence-transformers/LaBSE,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Bohrpfahlwand unverankert,0.339872,21,0.222135,False,False,Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Spundwand auskragend | Baugrubensicherung Schlitzwand 800 | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Rühlwand auskragend,0.339872 | 0.339735 | 0.339268 | 0.336486 | 0.334613
sentence-transformers/LaBSE,IfcReinforcingBar MAIN 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Spundwand auskragend,0.331991,34,0.170454,False,False,Baugrubensicherung Spundwand auskragend | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Rühlwand auskragend | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonbohrpfahl 700,0.331991 | 0.328840 | 0.319971 | 0.308815 | 0.308374
sentence-transformers/LaBSE,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Bohrpfahlwand unverankert,0.339872,21,0.222135,False,False,Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Spundwand auskragend | Baugrubensicherung Schlitzwand 800 | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Rühlwand auskragend,0.339872 | 0.339735 | 0.339268 | 0.336486 | 0.334613
sentence-transformers/LaBSE,IfcWall RETAININGWALL Rühlwand Fertigteil,Baugrubensicherung Rühlwand auskragend,Baugrubensicherung Rühlwand auskragend,Baugrubensicherung Rühlwand auskragend,0.554233,1,0.554233,True,True,Baugrubensicherung Rühlwand auskragend | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Rühlwand verankert | Baugrubensicherung Spundwand auskragend | Baugrubensicherung Nagelwand,0.554233 | 0.520921 | 0.519749 | 0.424340 | 0.419006
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcReinforcingBar Bügel B500B,Armierungsstahl,Armierungsstahl,Messing-/Baubronzeblech,0.564752,75,0.270780,False,False,Messing-/Baubronzeblech | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonverdrängungspfahl 660/580,0.564752 | 0.521268 | 0.515384 | 0.509500 | 0.495638
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcReinforcingBar Bügel B500B,Armierungsstahl,Armierungsstahl,Messing-/Baubronzeblech,0.564752,75,0.270780,False,False,Messing-/Baubronzeblech | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonverdrängungspfahl 660/580,0.564752 | 0.521268 | 0.515384 | 0.509500 | 0.495638
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcReinforcingBar Bügel B500B,Armierungsstahl,Armierungsstahl,Messing-/Baubronzeblech,0.564752,75,0.270780,False,False,Messing-/Baubronzeblech | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonverdrängungspfahl 660/580,0.564752 | 0.521268 | 0.515384 | 0.509500 | 0.495638
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcReinforcingBar Längsstab B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Schlitzwand 800,0.462886,69,0.216231,False,False,Baugrubensicherung Schlitzwand 800 | Messing-/Baubronzeblech | Stahlblech blank | Brettschichtholz | Tiefgründung Ortbetonverdrängungspfahl 560/480,0.462886 | 0.450291 | 0.435144 | 0.416340 | 0.415825
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcReinforcingBar Längsstab B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Schlitzwand 800,0.462886,69,0.216231,False,False,Baugrubensicherung Schlitzwand 800 | Messing-/Baubronzeblech | Stahlblech blank | Brettschichtholz | Tiefgründung Ortbetonverdrängungspfahl 560/480,0.462886 | 0.450291 | 0.435144 | 0.416340 | 0.415825
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcReinforcingBar Längsstab B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Schlitzwand 800,0.462886,69,0.216231,False,False,Baugrubensicherung Schlitzwand 800 | Messing-/Baubronzeblech | Stahlblech blank | Brettschichtholz | Tiefgründung Ortbetonverdrängungspfahl 560/480,0.462886 | 0.450291 | 0.435144 | 0.416340 | 0.415825
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcReinforcingBar Längsstab B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Schlitzwand 800,0.462886,69,0.216231,False,False,Baugrubensicherung Schlitzwand 800 | Messing-/Baubronzeblech | Stahlblech blank | Brettschichtholz | Tiefgründung Ortbetonverdrängungspfahl 560/480,0.462886 | 0.450291 | 0.435144 | 0.416340 | 0.415825
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcBeam GIRDER_SEGMENT Randbord Beton NPK G Test-Kommentar Ortbeton,Tiefbaubeton,Tiefbaubeton,Tiefgründung Ortbetonbohrpfahl 700,0.557846,56,0.293445,False,False,Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 1200,0.557846 | 0.549561 | 0.546138 | 0.541220 | 0.539070
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcReinforcingBar SHEAR Bügel B500B,Armierungsstahl,Armierungsstahl,Messing-/Baubronzeblech,0.544202,71,0.270146,False,False,Messing-/Baubronzeblech | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonbohrpfahl 900 | Baugrubensicherung Schlitzwand 400,0.544202 | 0.515682 | 0.486267 | 0.482827 | 0.471988
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcReinforcingBar MAIN 1. Lage B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Schlitzwand 800,0.475618,70,0.218439,False,False,Baugrubensicherung Schlitzwand 800 | Messing-/Baubronzeblech | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonbohrpfahl 900 | Baugrubensicherung Schlitzwand 400,0.475618 | 0.429290 | 0.426131 | 0.425252 | 0.424556
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcReinforcingBar unterer Stab B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Schlitzwand 800,0.447082,73,0.193253,False,False,Baugrubensicherung Schlitzwand 800 | Messing-/Baubronzeblech | Stahlblech blank | Chromnickelstahlblech blank | Baugrubensicherung Schlitzwand 400,0.447082 | 0.427526 | 0.425498 | 0.396436 | 0.393451
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcBeam EDGEBEAM Randbord Beton NPK G Randträger bewehrt Ortbeton,Tiefbaubeton,Tiefbaubeton,Tiefgründung Ortbetonbohrpfahl 700,0.774813,54,0.310391,False,False,Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonbohrpfahl 900 | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Massivholz Buche Eiche kammergetrocknet gehobelt,0.774813 | 0.773593 | 0.766246 | 0.761306 | 0.753291
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 1200,0.850210,2,0.842665,False,True,Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonverdrängungspfahl 660/580,0.850210 | 0.842665 | 0.835213 | 0.824172 | 0.810899
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 1200,0.850210,2,0.842665,False,True,Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonverdrängungspfahl 660/580,0.850210 | 0.842665 | 0.835213 | 0.824172 | 0.810899
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 1200,0.850210,2,0.842665,False,True,Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonverdrängungspfahl 660/580,0.850210 | 0.842665 | 0.835213 | 0.824172 | 0.810899
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 1200,0.850210,2,0.842665,False,True,Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonverdrängungspfahl 660/580,0.850210 | 0.842665 | 0.835213 | 0.824172 | 0.810899
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 1200,0.850210,2,0.842665,False,True,Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonverdrängungspfahl 660/580,0.850210 | 0.842665 | 0.835213 | 0.824172 | 0.810899
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 1200,0.850210,2,0.842665,False,True,Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonverdrängungspfahl 660/580,0.850210 | 0.842665 | 0.835213 | 0.824172 | 0.810899
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 1200,0.850210,2,0.842665,False,True,Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonverdrängungspfahl 660/580,0.850210 | 0.842665 | 0.835213 | 0.824172 | 0.810899
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 1200,0.850210,2,0.842665,False,True,Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonverdrängungspfahl 660/580,0.850210 | 0.842665 | 0.835213 | 0.824172 | 0.810899
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcPile BORED Betonpfahl Beton NPK F Pfahlreihe Süd 900 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,0.841678,1,0.841678,True,True,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonverdrängungspfahl 660/580,0.841678 | 0.831964 | 0.825086 | 0.814108 | 0.806665
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 1200,0.850210,2,0.842665,False,True,Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonverdrängungspfahl 660/580,0.850210 | 0.842665 | 0.835213 | 0.824172 | 0.810899
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcReinforcingBar Bügel B500B,Armierungsstahl,Armierungsstahl,Messing-/Baubronzeblech,0.564752,75,0.270780,False,False,Messing-/Baubronzeblech | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonverdrängungspfahl 660/580,0.564752 | 0.521268 | 0.515384 | 0.509500 | 0.495638
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcReinforcingBar Längsstab B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Schlitzwand 800,0.462886,69,0.216231,False,False,Baugrubensicherung Schlitzwand 800 | Messing-/Baubronzeblech | Stahlblech blank | Brettschichtholz | Tiefgründung Ortbetonverdrängungspfahl 560/480,0.462886 | 0.450291 | 0.435144 | 0.416340 | 0.415825
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcPile BORED Bohrpfahl Beton D600 600 Ortbeton,Tiefgründung Ortbetonbohrpfahl 700,Tiefgründung Ortbetonbohrpfahl 700,Tiefgründung Ortbetonbohrpfahl 1200,0.834362,3,0.803355,False,True,Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonverdrängungspfahl 660/580,0.834362 | 0.805337 | 0.803355 | 0.785090 | 0.770853
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcFooting STRIP_FOOTING Fundament Magerbeton 100*1200 Ortbeton,Magerbeton,Magerbeton,Tiefgründung Ortbetonbohrpfahl 700,0.614881,58,0.339352,False,False,Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonverdrängungspfahl 660/580,0.614881 | 0.604289 | 0.593350 | 0.587792 | 0.573428
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcBeam PIERCAP Pfahlkopf Beton NPK G Pfahlkopf-Fundament Ortbeton,Tiefbaubeton,Tiefbaubeton,Tiefgründung Ortbetonverdrängungspfahl 560/480,0.686383,49,0.475594,False,False,Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonverdrängungspfahl 660/580,0.686383 | 0.678755 | 0.670933 | 0.666191 | 0.657457
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcFooting STRIP_FOOTING Fundament Beton NPK G Ausführung Pilgerschritt Ortbeton,Tiefbaubeton,Tiefbaubeton,Tiefgründung Ortbetonverdrängungspfahl 560/480,0.718870,55,0.350853,False,False,Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonbohrpfahl 900,0.718870 | 0.704753 | 0.701241 | 0.683974 | 0.681605
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcCovering Abdichtung Flüssigkunststoff,2K-Fliessbelag Epoxidharz,2K-Fliessbelag Epoxidharz,Sperrholz Multiplex Harnstoff-Formaldehyd-gebunden Trockenbereich,0.583977,40,0.474228,False,False,Sperrholz Multiplex Harnstoff-Formaldehyd-gebunden Trockenbereich | Spanplatte Harnstoff-Formaldehyd-gebunden Trockenbereich | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Messing-/Baubronzeblech | Chromnickelstahlblech verzinnt,0.583977 | 0.579343 | 0.574338 | 0.570458 | 0.568292
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcSlab FLOOR Fahrbahnplatte Beton NPK D Brückenplatte Ortbeton,Tiefbaubeton,Tiefbaubeton,Tiefgründung Ortbetonbohrpfahl 1200,0.774783,48,0.431952,False,False,Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonverdrängungspfahl 660/580,0.774783 | 0.768134 | 0.768011 | 0.765462 | 0.741423
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Schlitzwand 800,0.504568,70,0.256123,False,False,Baugrubensicherung Schlitzwand 800 | Konstruktionsvollholz | Baugrubensicherung Schlitzwand 400 | Messing-/Baubronzeblech | Stahlblech blank,0.504568 | 0.455934 | 0.451986 | 0.446920 | 0.439552
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Schlitzwand 800,0.504568,70,0.256123,False,False,Baugrubensicherung Schlitzwand 800 | Konstruktionsvollholz | Baugrubensicherung Schlitzwand 400 | Messing-/Baubronzeblech | Stahlblech blank,0.504568 | 0.455934 | 0.451986 | 0.446920 | 0.439552
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Schlitzwand 800,0.504568,70,0.256123,False,False,Baugrubensicherung Schlitzwand 800 | Konstruktionsvollholz | Baugrubensicherung Schlitzwand 400 | Messing-/Baubronzeblech | Stahlblech blank,0.504568 | 0.455934 | 0.451986 | 0.446920 | 0.439552
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Schlitzwand 800,0.504568,70,0.256123,False,False,Baugrubensicherung Schlitzwand 800 | Konstruktionsvollholz | Baugrubensicherung Schlitzwand 400 | Messing-/Baubronzeblech | Stahlblech blank,0.504568 | 0.455934 | 0.451986 | 0.446920 | 0.439552
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcReinforcingBar MAIN 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Schlitzwand 800,0.487974,69,0.232529,False,False,Baugrubensicherung Schlitzwand 800 | Baugrubensicherung Schlitzwand 400 | Konstruktionsvollholz | Messing-/Baubronzeblech | Stahlblech blank,0.487974 | 0.434147 | 0.424689 | 0.421808 | 0.412572
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Schlitzwand 800,0.504568,70,0.256123,False,False,Baugrubensicherung Schlitzwand 800 | Konstruktionsvollholz | Baugrubensicherung Schlitzwand 400 | Messing-/Baubronzeblech | Stahlblech blank,0.504568 | 0.455934 | 0.451986 | 0.446920 | 0.439552
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Schlitzwand 800,0.504568,70,0.256123,False,False,Baugrubensicherung Schlitzwand 800 | Konstruktionsvollholz | Baugrubensicherung Schlitzwand 400 | Messing-/Baubronzeblech | Stahlblech blank,0.504568 | 0.455934 | 0.451986 | 0.446920 | 0.439552
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Schlitzwand 800,0.504568,70,0.256123,False,False,Baugrubensicherung Schlitzwand 800 | Konstruktionsvollholz | Baugrubensicherung Schlitzwand 400 | Messing-/Baubronzeblech | Stahlblech blank,0.504568 | 0.455934 | 0.451986 | 0.446920 | 0.439552
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcWall RETAININGWALL Rühlwand Fertigteil,Baugrubensicherung Rühlwand auskragend,Baugrubensicherung Rühlwand auskragend,Baugrubensicherung Rühlwand gespriesst,0.656691,13,0.588277,False,False,Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Rühlwand verankert | Tiefgründung Ortbetonbohrpfahl 1200 | Baugrubensicherung Schlitzwand 800 | Holzwolle-Leichtbauplatte zementgebunden,0.656691 | 0.648674 | 0.645957 | 0.640027 | 0.631711
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcWall RETAININGWALL Widerlagerwand Nord Beton NPK G über Pfahlkopfriegel Ortbeton,Tiefbaubeton,Tiefbaubeton,Tiefgründung Ortbetonbohrpfahl 700,0.773081,53,0.422925,False,False,Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonbohrpfahl 900,0.773081 | 0.765029 | 0.762929 | 0.755482 | 0.755322
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcWall RETAININGWALL Widerlagerwand Süd Beton NPK G Süd Ortbeton,Tiefbaubeton,Tiefbaubeton,Tiefgründung Ortbetonbohrpfahl 700,0.776861,52,0.420471,False,False,Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonverdrängungspfahl 560/480,0.776861 | 0.762562 | 0.758172 | 0.753664 | 0.752896
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,IfcWall RETAININGWALL Bohrpfahlwand Ortbeton,Baugrubensicherung Bohrpfahlwand gespriesst,Baugrubensicherung Bohrpfahlwand gespriesst,Tiefgründung Ortbetonbohrpfahl 1200,0.726816,18,0.580657,False,False,Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonverdrängungspfahl 660/580,0.726816 | 0.710218 | 0.704358 | 0.673341 | 0.657824
